100000 100000
11403 55010 623674295
3193 46777 780344314
23644 47527 336230810
44726 76470 667739115
80321 97851 335624989
37670 63259 62113464
35881 51463 811636470
55886 62238 547352736
32964 44325 211185451
40343 53857 276227893
56544 85352 710594320
45224 51048 31441253
57613 78725 706721103
36640 68468 959690261
39878 94823 330899049
56129 64649 415372033
26063 61975 937625810
50657 57728 144093718
21845 97412 381958276
16984 29380 769168547
41956 87112 162591138
54351 62746 874382774
50387 94266 345034527
53271 53292 438022011
26917 98679 318134054
14356 95717 473576312
4843 46732 171918399
50384 97459 591208894
12458 91372 511907633
13297 20952 888753161
55181 71813 859361611
19058 44194 717108349
35808 47458 981910182
6926 61978 198881202
46940 85838 126667370
88893 94840 27340103
24759 41743 436874119
66326 88514 452460242
3261 22483 783194734
19557 98376 256289990
4972 20901 108504513
4895 51637 906970499
15997 19638 815200730
10623 31479 37207274
1325 79795 598297556
3804 42487 435346314
53118 75778 383305235
9947 95864 656699139
57207 85963 545944724
40546 49467 189339455
19463 92304 636886051
46574 54991 131425482
27627 61553 247390961
13894 62346 323553968
25407 28994 928331293
14424 58765 181110862
51286 69504 266502637
35966 95039 754054602
52564 74221 130012850
38703 88471 417143612
54246 85527 605698246
44560 79958 557117726
29073 49830 105096456
20634 66643 724410614
65293 82640 322178223
65127 79300 444512978
2241 30122 537739481
15688 24409 588031769
5881 82649 690250702
11678 28915 299388076
26512 41262 534527013
87219 96445 614708965
33205 70245 225438731
15816 35078 902415012
22578 76053 250763832
23376 36270 870379046
2241 97423 913643999
54010 57118 383796725
18319 62113 139877633
13835 71845 560073341
21691 37360 444362701
21248 44948 556426284
23806 59279 84224581
75782 83996 17154758
15401 20948 112478932
13323 62674 137176870
74211 78075 262683457
891 79201 736633821
61767 91766 719112225
15159 83224 444990974
31610 72163 670059192
9374 89334 784448760
6677 90085 21635462
75916 88954 289064837
30678 48979 778701179
58950 74428 903916781
69276 74973 228914152
36708 42069 715646293
2209 34556 685784079
39617 55263 287184569
5427 73475 181769492
56929 83842 752214845
51707 99914 403585650
1376 93732 777281606
31199 51562 397911655
7888 96919 577483233
29320 74658 989530109
10934 53610 284054641
29164 50360 954394738
37149 68353 497770750
87741 94424 167241021
39046 98446 214990859
43614 66926 952504112
74433 85939 726390246
77366 85022 95938525
26415 56221 533283623
50049 97647 31158436
33772 38970 834609069
83221 86886 570946306
18744 20396 577699357
60431 60487 309170516
64653 77682 115773805
34513 60427 959045227
21242 58391 917276112
268 37598 311822964
39312 83122 99205516
35136 41226 296563371
35472 71463 108242957
18871 89467 989327126
7899 50873 893515459
27880 36522 888452344
266 98042 993932638
22282 66170 216914690
14633 39216 40628667
66246 79133 798607569
17696 21284 456733225
8118 70138 512681808
37782 85020 203827105
20225 93252 720522753
33441 49674 657673058
84142 97211 866706777
31969 42602 481393720
29426 30245 782602187
5496 91453 976864737
25342 47265 650062032
28998 70120 159968222
14636 72340 802080938
50 98679 589885862
58243 80997 720281358
5929 61138 386400159
20232 24158 858988200
53782 77876 152224198
55002 95802 112662581
17884 25761 880747002
65112 98260 866541765
38402 97191 411196869
17795 36023 626067247
25949 50198 546421464
9711 37426 399490280
72234 99979 951963034
21891 76887 87044107
93958 95262 607461566
51893 94711 328535317
44972 77834 190013282
58525 86072 449128967
26052 83331 783802804
561 96969 63571028
36139 42328 874267537
8304 86256 138299411
39586 73985 813887453
60853 96643 655592711
63852 87863 268890974
39969 80171 649052235
34289 38315 225373770
65171 79933 494392443
1484 41966 266859082
873 51243 702164832
16659 97970 513231725
10259 57647 136576673
55224 77604 996351797
10984 36977 59445275
26696 68974 333784056
34380 56695 284278344
12503 41531 253735759
8399 91366 867011306
9565 33841 957984257
64052 82283 115008312
23934 33750 98957508
41201 82911 891645871
55754 80131 84734670
78177 97872 804003012
7497 77613 242046565
5412 51374 630812468
381 47259 104180594
10137 39096 49393471
63439 77784 494670035
53913 63210 143821020
12079 55219 758811119
48316 95404 561054335
32281 32380 737558321
48641 82502 501429678
20718 61642 923096086
36459 87375 69826222
9106 75211 689702003
55158 97662 170118766
44482 83861 630889032
13121 63959 146964911
53916 72132 628492577
4141 66848 85293271
60340 83989 946201181
35319 77680 361779348
50323 61827 588054457
61689 69577 718783018
24771 85519 243505136
7593 74676 692845820
34714 40130 200524397
4267 8955 531396360
74652 91832 872950953
30054 95137 75730096
14779 75991 861976600
3504 58835 585443517
36815 62552 614379781
43677 87306 61952293
24958 38640 557370036
14024 33486 899017007
49106 71974 214149329
35504 65236 91134626
28070 36142 241866978
80796 93262 805477597
66087 84236 58310394
49758 92732 487788017
15882 96366 688382399
28405 62368 770334579
28060 72387 69854229
43646 49928 648066952
1272 27544 510827023
59589 96932 534012397
37888 59968 804441397
18593 61515 229609415
85216 98166 591625661
32543 68858 282521245
1666 88605 655758021
48742 59402 270026010
13338 99823 142979680
51563 85957 149580801
22271 53362 78694108
19816 59132 216076880
43658 80053 910331775
34097 86169 187891784
40147 79522 709014133
34681 92227 624730702
15982 39575 240758744
2673 92707 191450139
15104 42534 711398275
22329 83949 398912173
79409 83834 806054977
9991 39006 135867011
32504 80183 352391854
20164 97437 148153586
81632 98058 961674197
1072 83615 536434977
52522 94515 467767858
66608 84275 38242833
4208 95740 540521682
63475 94494 916188932
34476 55887 66295424
84723 93075 483452932
52977 59055 790116405
31537 75301 302286227
27748 30431 234038116
70096 96095 812487315
6601 61822 276368252
8633 88634 985839122
10674 78674 881255514
4899 73746 689667302
3708 39769 380125214
24397 28953 135507039
58275 85070 177873952
105 34276 656688217
24542 93553 229361461
15309 86900 259835954
74282 93076 856901396
31303 36171 140901683
11447 57201 738808132
51378 62472 365221070
11862 76030 282767099
36793 96753 250276027
71497 74596 349829572
11570 40227 376811590
10852 80032 933214707
62565 69132 370931635
17187 45213 874354437
29661 62784 987032659
44557 88605 315803813
10944 37628 319839177
67288 87796 609385363
28711 48861 993419919
4503 35757 543155260
8588 32943 187721757
13618 70899 522234897
51657 77520 315493649
43166 92348 641523844
58076 79716 861785724
15775 95006 573767299
2461 95141 726516041
47737 73784 215801917
24810 37494 871832340
67651 78150 779576040
13872 29508 366749887
6746 94135 271297845
15904 80078 331415307
13339 76689 755297754
25191 42683 416894086
59908 85201 576842281
16819 67577 968152796
49000 70183 130676684
37591 84882 118880747
25736 28277 187408843
48404 58224 417336554
35278 66770 159235257
25723 77034 634990759
22483 82169 967278720
43102 97480 873007404
1932 19919 83587355
27811 44352 339401989
18787 53563 257773547
50833 93910 427722570
65651 94442 687886680
1838 85097 898124358
11557 45698 562189440
59804 82609 202166549
37075 64374 727596418
22779 66781 272840603
20424 60645 768042676
44371 61349 593460152
60642 75123 625137738
75537 82053 474450620
19609 81039 723361861
14366 39030 274289098
22858 58336 297319104
19005 43942 121163215
66106 84890 104713306
41735 66984 518894182
29849 50878 441927818
39010 90825 699822515
27560 80194 203281379
17924 38876 978254884
8839 46204 971871941
10576 61666 671620409
59363 73360 24769141
2749 75488 534155724
49425 69607 67436374
48273 99046 988763619
48096 49333 346217870
76133 95673 930993364
56510 67763 806197260
28056 96944 611319673
54573 62905 571465660
957 54919 605811819
38817 80851 181765975
5697 56650 749778706
9465 45768 316128892
39557 84136 99959935
87414 98280 801460737
4228 12260 838757532
46634 67857 775716436
22311 80294 266692852
2887 81946 924556683
35444 58613 749248520
18207 72529 956717777
22934 71102 827406092
20777 83528 574173216
84281 94289 813662714
13621 39631 911780136
40044 66559 20027905
78302 96655 811521920
66753 81335 155880678
21191 66599 716867188
62522 98543 666080136
19212 66702 440066279
23907 25175 114090665
88828 92817 671417593
4693 32544 152296507
46309 80604 442442433
46391 97640 749803886
39609 74101 725887085
26321 54722 723095590
58214 96912 210772008
27313 87103 488322052
41807 74165 607019304
78945 93701 101650699
7338 97348 953320825
90688 97288 55951585
63550 73143 149655335
53235 85752 760553910
767 88942 811849944
44693 61949 774454555
535 32937 14661190
11741 84565 811941437
41785 92613 893217674
56346 85019 661214412
59294 64812 931899571
86540 87930 420384367
53692 96101 325137171
18168 42267 878454539
26231 46563 337563551
34790 47827 199213115
4093 24870 254261367
28280 65623 777492743
21362 99470 496065503
15717 40868 710518604
48888 74678 474786566
6162 23864 62140547
39751 43544 480197324
6364 18241 676286737
25158 87738 476347644
18970 64157 491798645
16013 16386 712875098
16904 69405 127847005
69345 99032 71001950
29723 80923 676767897
17713 42099 939100444
32476 67127 160131428
6603 92711 12253316
16838 72349 53976259
61410 88594 30982249
60538 83123 693353048
14892 28560 731423028
29770 75847 458579932
58096 70293 127911456
18937 80959 658408287
55036 81029 17811053
33399 63284 537915524
21740 84317 837247026
22104 40349 47894835
29216 36643 103891972
43269 91364 258379744
21359 64719 946396023
24170 92647 548290635
27342 74002 377698598
16464 68943 13910121
2026 23164 800239116
11844 50806 937609028
28908 37055 149184409
8356 9950 801951183
36322 92917 356966519
77434 82758 688767649
6412 35302 909530386
9401 29606 880694239
5228 60383 209285948
190 9355 39106472
68134 78451 692711964
36123 55542 513233642
61162 78290 273065975
21327 62460 261774418
71923 94660 166759515
34666 54835 934468699
8291 51357 46179112
77239 84003 207881430
14369 50984 119054528
3065 83782 688605359
16617 47709 126152692
65299 81412 713566991
5129 67950 462987718
4369 5647 345684633
6096 17045 864783200
36565 59481 969547140
52288 95312 583699967
26410 96421 62247092
16932 66700 235449912
7013 55884 785081487
29473 49036 591212430
66236 90219 803846453
58862 69148 663858984
41654 61201 116405113
61685 80513 29481100
31772 69471 845801266
3010 57459 929112136
15790 94324 826064259
52915 93779 164640948
27903 51526 22240660
38155 63625 279299459
65441 71184 927109204
15171 61787 369021203
44403 67238 777835424
4101 84934 406244638
658 73263 755035823
46078 61563 691079191
17868 54901 274790587
31397 51646 394340638
64660 92530 760774750
41288 46757 836250102
13142 25474 478000867
48910 93443 612722582
5356 84018 504529928
50264 53879 39810991
66249 73494 130268454
53166 89912 891819454
63180 64164 35496946
8049 40001 369952807
22003 45778 114223624
12830 34203 665084592
75062 87754 550402387
1095 75495 230176642
82296 94924 593493697
428 26430 750003497
64341 88051 323376958
95821 96526 85807426
30277 38491 87110816
65296 87290 121398761
27764 50148 29025409
19384 97869 673642717
75433 82438 106157589
43370 83074 384312228
59416 79126 781151944
64117 88854 497172415
15033 45020 861084837
51638 97312 163151239
67486 81427 327840043
8025 73031 68796591
42818 81785 168323356
37633 53579 806232891
25644 85880 628173311
3920 25314 709921045
38824 71506 908866972
7709 79805 709193769
1170 37495 27719748
23145 55694 274188037
1946 67389 393159706
47875 74276 374828889
16044 85841 760841315
324 75230 128732701
13593 28608 933785849
38938 97999 552280538
23758 73375 132067961
40046 60822 900345606
71800 71868 162081547
15103 50078 319143265
53976 99489 488849708
17115 33461 72069947
50075 82398 138476288
31248 82043 826120253
41607 62429 143587913
45713 89338 23410966
6242 21277 743189248
54033 76266 86821877
27208 45998 880029111
15314 69753 29231655
75205 81787 46463046
38911 70646 188250280
75451 84780 51016943
12114 29724 511125261
920 77663 119321208
41848 50109 513310335
12357 97436 437063925
57464 86996 857330358
1946 40312 834343917
36968 65808 260317600
12985 74581 173478741
73049 74878 394940293
29691 63327 557811012
18851 46045 722701521
21453 77172 27557030
62764 90564 263416120
12291 40366 394235947
38528 78154 767780145
47547 99519 333884485
71946 84995 101189280
14061 41144 966490039
72987 86449 295668770
29582 68626 572182273
15880 17327 893932166
72925 78615 766523789
27155 27790 576803688
40403 96999 448767855
24221 87539 276465670
45130 89732 918944976
5137 84841 659281113
30445 57023 144422809
33966 84673 960995929
9575 26161 460697983
24757 60163 488947548
20811 25272 820476428
72798 86410 563983234
7786 8155 223490635
50084 60322 659893625
78025 90655 902290660
68771 97544 793263208
27252 84833 574936106
40507 95894 897540626
32514 39214 106343137
9880 84948 544440298
40577 62933 852558154
25954 37135 868548084
47036 93356 423799501
32493 38607 611004830
83298 88152 307215476
79596 84636 540818133
22741 42049 162640943
11664 59273 69730370
45083 97847 333811697
22257 35912 639768901
78333 89005 673813390
24367 80465 792065434
20095 58243 566685436
11832 36483 664501910
44427 57210 217268726
26823 36088 117494941
55319 88962 698203322
26881 60973 143498916
5454 72764 556988043
37237 71391 931086909
6801 70284 456349701
17283 17421 723934445
69120 87454 398105125
39904 39971 771225725
20568 23042 973717294
29107 68396 176358343
38238 97104 197012375
64492 92897 197517989
44445 90513 375853626
10628 33523 521844001
34166 50193 355793751
21378 45981 387670346
85976 96939 773700234
65032 85146 665834604
34125 86403 403303001
1421 34088 428600500
47970 88849 704955446
40832 49791 394263978
29498 32194 757504276
23240 91879 193541457
41030 48389 67205264
69075 84399 805482867
882 54154 944248617
25898 54088 653862005
12806 92864 526782435
20357 93333 214845296
40280 95421 281337393
27902 98132 112902679
8787 94672 559969287
9739 75228 176873550
5356 85752 579386316
44995 69406 324346466
1213 56758 80526956
184 72571 749299372
64202 80795 598898357
52007 56997 384522671
59120 79896 966421932
9862 76976 34435541
51395 60129 789456731
729 35936 653169517
71120 86713 589220657
39828 87078 2069378
3470 68019 326054695
22768 51416 387574538
41707 88930 100497118
400 52156 982117387
1342 38354 425215571
7185 71677 565621397
23309 38503 850083515
19561 53600 655171942
30796 39605 258483624
42288 77766 966389436
46088 77632 729394270
23281 73730 369235784
63616 95388 223550279
36492 88847 153833443
79648 90791 143115165
52548 62560 680210315
17140 55289 45473401
3150 65862 294170075
55920 98528 870352401
6935 23463 92760753
